Customer_ID,Full_Name,Gender,DOB,Age,Aadhaar_No,PAN_No,Email,Phone,Address,Account_Type,Account_Balance,Monthly_Income_Bracket,Loan_Amount,Credit_Score,Transaction_Type,Transaction_Amount,Transaction_Date,Branch_ID,Spending_Category,Fraud_Flag,Risk_Category,Suspicious_Activity,Consent_Flag,Consent_Date,Data_Source
C00812,Kevin Garcia,Female,1962-09-12,63,767008484570,hfRePHjlAT,owenkarina@example.com,(336)972-8135,"7434 Jasmine Circle, Lake Alexanderstad, AR 81189",Current,943338.47,>10L,,440,Loan EMI,13023.88,2025-03-23,B003,Investment,No,High,Yes,No,,Branch Visit
C00813,Stephanie Villegas,Female,1953-10-17,72,510033046779,IjHNPEmiXh,john40@example.net,337-834-4029,"4291 Kenneth Ferry, Taylorchester, IN 63577",Loan,922860.39,50K-1L,912090.86,597,Withdrawal,7524.94,2025-04-25,B001,Investment,No,High,Yes,No,,Credit Bureau
C00814,Karen Adkins,Female,1952-05-29,73,517859787735,ECCxPNiwpC,bakereric@example.org,001-627-835-4420x12261,"252 Michael Well Apt. 304, Wilsonberg, WI 01955",Savings,87857.68,50K-1L,,451,Deposit,32508.68,2025-01-19,B001,Investment,Yes,Medium,No,No,,NetBanking
C00815,Ruth Taylor,Male,1963-07-05,62,455842730571,ZqqJPNWElr,robleserica@example.net,(752)431-2371x98388,"610 Rodriguez Views, Merrittfurt, PA 69786",Current,128722.42,50K-1L,,421,Investment,46973.68,2025-08-06,B003,Shopping,No,Low,No,Yes,2024-12-01,NetBanking
C00816,Miss Mia Cooper DVM,Male,1972-10-31,53,755418389150,PRuHPdifHK,sheila75@example.org,001-363-747-4287x940,"873 Samuel Circle Suite 949, Evansbury, AZ 21744",Fixed Deposit,978978.89,1L-5L,,446,Loan EMI,7022.43,2025-04-24,B002,Bills,No,High,No,Yes,2020-12-06,NetBanking
C00817,Carrie Vasquez,Female,1991-01-13,34,220519502118,CclLPAeRkf,kristabrewer@example.net,001-627-275-5844x532,"974 Gerald Square, Lake Mary, AS 02395",Credit,868130.52,50K-1L,1528196.93,541,Loan EMI,38578.87,2025-05-02,B002,Travel,Yes,Medium,No,No,,NetBanking
C00818,Paul Collins,Other,1951-03-18,74,296304242563,PLIiPJICrT,harriserin@example.net,(468)982-9628x6253,"1727 Moran Manor, North Julieton, OR 43149",Fixed Deposit,375135.42,<50K,,505,Loan EMI,17521.41,2025-09-04,B005,Investment,No,Low,No,Yes,2023-08-06,ATM
C00819,Christopher Clements,Male,1985-11-30,40,885517576455,bCuxPbiLJl,parnold@example.net,339.892.4041,"8807 Jessica Island, Kimberlyton, MI 14345",Fixed Deposit,905402.86,>10L,,315,Deposit,11993.71,2025-06-03,B005,Travel,No,High,No,Yes,2020-10-04,NetBanking
C00820,Christopher Carter,Female,1975-06-29,50,282046792788,MvTgPpMhIE,akennedy@example.com,520.226.4657x6664,"PSC 9787, Box 2804, APO AP 08335",Fixed Deposit,331278.32,5L-10L,,389,Loan EMI,49340.77,2025-09-28,B004,Health,No,Medium,No,No,,ATM
C00821,Matthew Long,Male,1990-08-26,35,169771912329,JLvYPNBZlo,corey58@example.com,+1-383-535-3891x62530,"343 Ryan Hill Apt. 938, Yuland, MO 72065",Current,483247.28,<50K,,467,Investment,19086.05,2025-06-02,B002,Shopping,Yes,Low,No,No,,Branch Visit
C00822,Virginia Carpenter,Female,1972-03-10,53,464447963273,RryzPlygrf,anthony12@example.com,+1-855-202-7780x4276,"11205 Derrick Street Apt. 180, Crystalburgh, MD 69865",Loan,516743.42,5L-10L,624190.66,632,Investment,43064.3,2025-07-08,B005,Health,No,Low,No,Yes,2020-06-10,NetBanking
C00823,Terri Jenkins,Other,1982-04-01,43,701898637584,LZHnPEVyrM,valerie07@example.com,(819)229-7602,"USNV Taylor, FPO AE 59108",Savings,678193.49,<50K,,597,Investment,32883.99,2025-03-16,B003,Bills,No,High,No,Yes,2020-10-25,NetBanking
C00824,Patricia Williams,Other,1998-07-20,27,487798586211,BcLEPGMrOT,john50@example.com,258-748-8975x0866,"81598 James Islands Apt. 567, East Natasha, SD 52503",Current,963575.49,<50K,,471,Investment,40774.58,2025-01-06,B001,Bills,Yes,Medium,No,No,,Branch Visit
C00825,Yvonne Wallace,Female,1964-10-28,61,830955420406,ULxoPSBHOV,marshalljacqueline@example.net,501.306.0885x3124,"41561 Kevin Mount, Port Margaretberg, RI 09495",Credit,217837.58,1L-5L,471779.86,560,Bill Payment,26133.86,2025-07-07,B003,Shopping,Yes,Medium,No,No,,NetBanking
C00826,James Estes,Female,1965-10-16,60,246908240117,TOLGPZtDEr,deanna89@example.org,(230)603-2527,"916 James Path Apt. 002, Juliemouth, MI 46306",Fixed Deposit,327992.04,>10L,,512,Loan EMI,20424.72,2025-10-14,B002,Bills,No,Medium,No,Yes,2021-11-19,Mobile Banking
C00827,Natalie Hester,Male,1985-06-21,40,108523733720,fDmRPPLmgi,ipalmer@example.com,+1-353-406-9730,"69414 Jones Trail Suite 955, Kristyside, ID 63994",Loan,730477.45,<50K,1994818.05,486,Transfer,40450.64,2025-02-06,B005,Health,No,High,Yes,Yes,2024-09-14,NetBanking
C00828,Angelica Morales,Male,1957-11-07,68,411857717042,ZYQrPZQrqz,bretthill@example.net,553-805-7992x63640,"56430 Tracy Rapids Suite 486, Taylorfurt, OR 04982",Fixed Deposit,178367.45,>10L,,602,Bill Payment,16376.04,2025-09-29,B005,Shopping,Yes,Medium,No,No,,Credit Bureau
C00829,Carol Payne,Male,2002-03-04,23,634284400148,hlkjPmJabX,cathy96@example.org,331-436-5189,"04914 Lisa Flat, Cindyside, GU 56253",Current,906015.02,<50K,,764,Transfer,16899.37,2025-03-18,B003,Investment,No,Low,No,No,,Credit Bureau
C00830,Richard Atkins,Female,1947-03-30,78,687967053735,qgWpPuwIda,jessicarodriguez@example.net,(566)621-9232,"422 Sean Estates Apt. 541, Desireeside, CA 62214",Credit,82152.06,>10L,1388126.78,554,Deposit,30418.86,2025-02-26,B001,Bills,No,High,No,Yes,2023-03-15,NetBanking
C00831,Elizabeth Hunter,Male,1978-09-23,47,551620097754,DhUlPmNQWR,lwalton@example.net,(894)952-6262,"5109 Timothy Lodge, West Kathrynfurt, WY 45180",Loan,968252.39,>10L,1500736.08,549,Deposit,45018.22,2025-01-13,B004,Bills,No,Medium,No,Yes,2024-09-18,NetBanking
C00832,Karen Lewis,Female,1997-04-10,28,589524152058,hheGPhWRHR,jakeroberts@example.net,9323687185,"6637 Kayla Light, Clineton, DC 38289",Savings,821619.63,<50K,,784,Loan EMI,29299.93,2025-05-11,B001,Health,No,Low,No,Yes,2025-06-24,NetBanking
C00833,Erika Diaz,Male,1991-07-18,34,310031290443,DwDnPhPqMY,mbuchanan@example.com,+1-296-978-1266x95720,"88831 Edwards Turnpike Suite 612, Lake Alexis, SD 55464",Loan,895332.43,50K-1L,1282493.51,761,Loan EMI,42023.68,2025-05-17,B003,Investment,Yes,Medium,No,No,,Branch Visit
C00834,Joseph White,Male,1948-07-19,77,893829645783,YDUCPQnlPR,hernandezsydney@example.com,320.985.8840,"62486 Walker Stream Apt. 520, Meganchester, AR 78584",Current,87282.9,<50K,,456,Transfer,1189.16,2025-10-26,B003,Health,Yes,High,Yes,No,,Mobile Banking
C00835,James Brown,Female,2007-05-14,18,829055604792,OrLsPmEdig,bullockstephanie@example.org,473-420-6713x63085,"03277 Kramer Expressway Suite 731, West Timothy, NM 32221",Loan,272198.4,5L-10L,1263887.12,325,Investment,23976.89,2025-06-10,B002,Travel,Yes,Medium,No,No,,Branch Visit
C00836,Wendy Williams,Other,1986-05-04,39,486384385248,oNfrPdARyc,eric21@example.com,282.809.6996x535,"8882 Lloyd Rapids Suite 684, East Cynthia, PR 33866",Fixed Deposit,737115.02,1L-5L,,631,Loan EMI,18583.33,2025-01-28,B005,Investment,No,High,Yes,No,,Branch Visit
C00837,Loretta Reyes,Male,1972-04-29,53,342901804087,dYJhPHHhNU,fmelendez@example.com,(997)890-5533,"469 Marissa Locks, Carterchester, MA 87921",Credit,826537.0,50K-1L,1084761.58,684,Loan EMI,17041.77,2025-07-12,B005,Health,No,High,No,No,,NetBanking
C00838,Christopher Mitchell,Male,1982-05-16,43,689134224807,mrMBPqOHFw,shawn82@example.org,+1-855-947-5921x55090,"371 Mcbride Summit, Turnerstad, CA 30582",Loan,947214.51,>10L,1428927.8,637,Bill Payment,32680.51,2025-01-23,B002,Investment,No,Medium,No,No,,Credit Bureau
C00839,Austin Patterson,Female,1947-07-16,78,595599125842,qMIUPUuZko,erikruiz@example.net,9173609579,"215 Donaldson Alley, West Allison, NH 97003",Credit,656218.36,>10L,984960.39,454,Deposit,1209.05,2025-03-12,B001,Bills,No,Medium,No,Yes,2025-04-05,Credit Bureau
C00840,Amy Fischer,Female,1990-05-02,35,982431486308,QcmMPUnAUw,eric64@example.net,919.510.2472x396,"47945 Mitchell Prairie Suite 664, Longburgh, ID 06607",Credit,669742.93,1L-5L,764608.09,547,Transfer,2855.72,2025-05-31,B004,Investment,Yes,High,No,No,,NetBanking
C00841,Michelle Wood MD,Other,1985-01-27,40,797691240043,VkmhPyeGYu,bethsandoval@example.com,001-349-822-3089x026,"Unit 8501 Box 4931, DPO AA 78269",Loan,372911.85,50K-1L,1746207.17,429,Loan EMI,15746.32,2025-01-14,B001,Health,No,Low,No,No,,Credit Bureau
C00842,John Sanchez,Male,1998-06-21,27,887809752524,HGjiPIEcRc,moontravis@example.org,268.917.1267x629,"423 Kelley Flat Apt. 888, Danielchester, PA 64263",Fixed Deposit,540588.17,50K-1L,,812,Investment,9000.36,2025-07-07,B002,Travel,Yes,High,No,Yes,2022-12-03,ATM
C00843,Nicholas Johnson,Female,1952-12-22,73,578313414020,XKSvPldcII,bushmatthew@example.com,001-709-525-9644x19372,"287 Martinez Parkway Suite 265, Jeffreyside, LA 28055",Fixed Deposit,593478.97,1L-5L,,465,Transfer,12438.69,2025-09-01,B001,Shopping,No,Low,No,No,,Mobile Banking
C00844,Amy Hanna,Other,1965-08-03,60,239140821568,gyUnPcOzJu,eric84@example.org,(498)690-9509x0079,"7114 Cox Fork, Jonesbury, ND 49619",Savings,62925.59,50K-1L,,613,Loan EMI,48442.83,2025-01-17,B003,Investment,Yes,High,No,No,,Credit Bureau
C00845,William Baker,Female,1963-02-18,62,505304171428,NNNsPbTVKc,jenniferbrown@example.net,242-614-3018x777,"667 Miller Cliffs Apt. 513, Port Derrick, SC 31504",Loan,164342.9,>10L,1779095.52,768,Loan EMI,30859.8,2025-01-08,B002,Health,No,Medium,No,No,,Credit Bureau
C00846,Joseph Adams,Male,1985-10-05,40,690351189724,QKshPDpfjX,plee@example.net,001-292-685-7101x6577,"837 Bridges View Suite 521, Johnsonville, CO 86763",Current,757391.65,1L-5L,,753,Investment,8089.22,2025-05-03,B003,Travel,No,Medium,No,Yes,2025-01-29,Credit Bureau
C00847,Omar Weeks,Female,1986-08-04,39,748741403632,ylkGPjGFBo,padillaelaine@example.net,+1-252-619-7340x67918,"90130 Pratt Stream Apt. 518, West Angela, IN 74869",Loan,779335.7,<50K,311275.85,790,Withdrawal,48824.29,2025-07-03,B005,Travel,No,Medium,No,Yes,2025-07-07,NetBanking
C00848,Debra Smith,Female,1969-09-09,56,708292668797,PbrbPoFecW,athomas@example.com,8939781573,"4339 Seth Greens, Port Edwardburgh, DE 03829",Credit,93358.37,>10L,977612.09,546,Withdrawal,6106.62,2025-03-02,B002,Health,Yes,Medium,No,Yes,2020-12-11,Credit Bureau
C00849,Benjamin Schroeder,Male,2004-12-23,21,506083131009,IwTEPAHyLJ,mariethomas@example.net,676.303.6471x807,"108 Sierra Brook, West John, AZ 99329",Savings,10583.99,1L-5L,,440,Deposit,8603.44,2025-01-14,B002,Investment,No,High,No,Yes,2025-05-23,ATM
C00850,Timothy Perez,Male,1997-06-14,28,218875569171,CxaXPIKRib,jcook@example.net,+1-505-530-3709,"5626 Gallagher Freeway Apt. 315, Port Robertberg, NE 93943",Loan,313160.42,5L-10L,560609.33,845,Transfer,8797.87,2025-06-21,B004,Investment,No,Medium,No,No,,NetBanking
C00851,Julie Wallace,Female,1962-04-01,63,725177169782,uFqkPaCKQn,kentterri@example.com,001-480-522-2167x35357,"PSC 6960, Box 4002, APO AA 96426",Fixed Deposit,634965.72,>10L,,363,Transfer,49693.03,2025-01-25,B001,Travel,Yes,High,No,Yes,2023-05-16,ATM
C00852,Derek Wells,Other,1984-03-03,41,127278656842,WshEPJYZHJ,holly78@example.com,878.779.4165x3771,"0231 Young Summit, Ronaldview, RI 30845",Fixed Deposit,732334.47,50K-1L,,365,Bill Payment,31610.46,2025-10-25,B001,Investment,No,High,No,Yes,2021-03-17,Credit Bureau
C00853,Deanna Steele,Male,1982-09-11,43,634774895832,PaPQPjxBpK,robert82@example.org,803.207.3541,"PSC 9232, Box 7854, APO AE 90036",Savings,522625.43,5L-10L,,675,Bill Payment,39874.21,2025-07-19,B001,Shopping,Yes,High,No,Yes,2020-12-28,Branch Visit
C00854,Sandra Lawrence,Other,1970-06-09,55,843832891395,qYaTPQxqgm,twheeler@example.org,906-638-6119x7414,"7404 Shannon Rue Suite 891, West Douglas, KY 02411",Loan,552766.21,>10L,1930521.16,631,Loan EMI,41505.94,2025-08-09,B004,Shopping,No,Medium,No,Yes,2025-02-04,NetBanking
C00855,Lee Lawson,Other,1956-09-15,69,887471352020,PaUYPkXRwX,dustin02@example.net,683.425.0206,"56211 Lynn Land Suite 377, Pottsfort, OK 92212",Fixed Deposit,935368.92,<50K,,536,Bill Payment,29275.62,2025-03-01,B005,Travel,Yes,High,Yes,No,,ATM
C00856,Heidi Fisher,Female,1999-02-16,26,713991880746,zguUPsgDhT,rodriguezchristopher@example.net,001-473-253-9210x908,"485 Herring Gateway, Gonzalesmouth, NM 86806",Fixed Deposit,71589.79,50K-1L,,470,Loan EMI,38180.97,2025-07-24,B004,Travel,Yes,Medium,No,Yes,2022-01-31,ATM
C00857,Steven Murphy,Female,1987-03-17,38,521695784344,oyqSPYvxUG,oallen@example.com,403-979-4401x466,"940 Luke Heights, Lake Ethan, DE 74442",Current,888514.81,<50K,,314,Investment,32432.79,2025-06-08,B003,Health,Yes,High,No,Yes,2023-12-20,NetBanking
C00858,Jeffrey Fuller,Other,1983-10-16,42,676519181936,xNOBPYsrmN,kthomas@example.net,701-826-5685,"24502 Bobby Fords Apt. 551, Lake Samanthafort, HI 48086",Credit,165351.83,>10L,617612.29,386,Deposit,10807.2,2025-08-02,B001,Shopping,No,Medium,No,Yes,2025-03-20,ATM
C00859,Lucas Thompson,Female,1998-08-30,27,805003585498,tceYPiHceN,philiportiz@example.net,+1-630-325-4753x2250,"98961 Fletcher Estate Apt. 425, Maysborough, AZ 44978",Loan,524153.31,5L-10L,1572475.32,823,Deposit,22722.43,2025-02-26,B002,Health,Yes,Medium,No,No,,NetBanking
C00860,Ricardo Mahoney,Male,1967-07-23,58,311952798081,mWtQPekaIq,pmarshall@example.org,280-351-9194x3720,"PSC 2358, Box 8434, APO AE 97896",Fixed Deposit,390934.61,50K-1L,,445,Bill Payment,37567.54,2025-04-13,B001,Travel,No,Low,No,No,,Branch Visit
C00861,Donald Crosby,Other,1947-04-03,78,272533268945,HszjPYAmqP,fdaniels@example.com,(202)503-7030x5718,"48385 Cole Rapid Apt. 080, North David, TN 74322",Current,152280.73,<50K,,510,Bill Payment,48157.72,2025-02-23,B001,Investment,No,High,Yes,Yes,2022-04-13,Branch Visit
C00862,John Simon,Male,1964-09-21,61,382465160635,glhhPRnbfb,ithomas@example.com,(464)969-4052,"760 Sutton Brooks Apt. 277, Barnesborough, ME 68021",Current,756393.81,1L-5L,,381,Deposit,22777.54,2025-10-15,B002,Shopping,Yes,Low,No,Yes,2022-01-16,Credit Bureau
C00863,Christine Robertson PhD,Female,1977-09-30,48,652680868097,jOeKPItfMw,wandahowe@example.org,6442094924,"326 Austin Run, Port Michael, DE 59815",Loan,679330.38,<50K,1239539.69,518,Transfer,3896.47,2025-07-09,B003,Health,No,Medium,No,Yes,2023-09-18,Mobile Banking
C00864,Antonio Cohen,Female,1963-01-18,62,906174915782,UGyBPDLyLV,greenrita@example.org,001-492-351-2016x1308,"89313 Carson Shoal Apt. 145, Stewartberg, SC 03284",Savings,933451.27,<50K,,352,Transfer,13077.1,2025-03-03,B002,Travel,Yes,Low,No,Yes,2023-09-15,Branch Visit
C00865,Vincent Reynolds,Female,1990-09-09,35,637341730643,YqzyPMGjYU,michelle13@example.com,+1-809-225-1616x017,"1760 Snow Loaf, Dunnmouth, WI 78931",Loan,165402.19,5L-10L,540853.55,497,Withdrawal,35001.76,2025-11-01,B003,Investment,No,Medium,No,No,,Branch Visit
C00866,Tammy Bond,Other,1969-07-11,56,416174432546,euvtPKQDQZ,erikmartinez@example.com,(440)747-7753x062,"7470 Melissa Brooks, Wrightville, WA 19691",Loan,979588.81,5L-10L,1334416.56,481,Loan EMI,33787.33,2025-10-08,B004,Bills,Yes,Low,No,No,,NetBanking
C00867,Virginia Williams,Other,1997-08-19,28,983217118059,ITDFPCOHca,adam50@example.net,250.697.8227,"588 Hurley Mall Apt. 221, Port Carolynfurt, OR 23379",Savings,896877.74,5L-10L,,601,Transfer,11944.86,2025-05-16,B003,Investment,No,Medium,No,No,,NetBanking
C00868,Kristy Hill,Female,1949-02-23,76,253062474305,MwPmPOddFn,javier81@example.com,(944)867-3898x1278,"017 Patterson Land Apt. 531, Johnston, IN 34061",Loan,820353.82,5L-10L,1679337.85,518,Deposit,39192.34,2025-06-17,B005,Shopping,No,High,Yes,No,,Mobile Banking
C00869,Lori Boone,Other,1983-08-18,42,845041190965,JSuOPLFqSR,fpeterson@example.net,(427)718-9982x26130,"Unit 2820 Box 2970, DPO AE 54668",Current,508892.73,<50K,,785,Bill Payment,21960.98,2025-03-04,B001,Investment,Yes,Low,No,No,,ATM
C00870,Karina Petty,Male,1999-03-08,26,248779900329,BdyfPiWqNY,elizabethwilson@example.org,001-873-305-8724,"106 Pennington Parks, Johnsonburgh, MD 70258",Credit,512356.26,1L-5L,1049955.29,607,Deposit,12595.26,2025-09-08,B003,Investment,Yes,High,Yes,Yes,2025-06-27,Credit Bureau
C00871,Catherine Hanna,Male,1990-08-26,35,625720262238,pjuBPPTUVA,emilybell@example.net,+1-948-246-0276x06868,"179 Brooke Loaf Suite 296, New Ryanfurt, CO 19850",Savings,188549.36,>10L,,736,Deposit,36528.67,2025-10-05,B002,Bills,No,High,No,Yes,2024-09-25,ATM
C00872,Timothy Scott,Male,1969-10-21,56,879188379810,RrDgPKZPOX,katie52@example.org,(421)905-9446,"PSC 6590, Box 9330, APO AA 50756",Savings,701998.04,50K-1L,,647,Deposit,15863.37,2025-01-12,B003,Bills,Yes,Medium,No,Yes,2022-03-29,Credit Bureau
C00873,Carol Green,Male,1949-03-09,76,213879037873,qNvkPeECaV,megandavis@example.net,487.744.4789x82814,"7972 Gray Land Suite 099, Brownport, PR 83417",Credit,955755.82,1L-5L,879096.59,472,Loan EMI,17062.73,2025-06-13,B002,Travel,No,Medium,No,Yes,2025-10-25,Branch Visit
C00874,Joel Evans,Female,1993-02-17,32,418591876048,YNZPPLmrSR,angelanguyen@example.com,001-948-866-7844x08514,"3071 Bowers Light Apt. 552, Port Carolstad, PR 24341",Loan,301100.23,50K-1L,1905585.21,580,Loan EMI,22346.55,2025-07-19,B001,Travel,Yes,High,Yes,No,,Branch Visit
C00875,Andre Chavez,Female,1953-04-18,72,888370768661,fzIvPqzqEu,douglasthomas@example.org,501.751.6873,"8951 Perry Valleys Suite 406, Castillomouth, MS 51822",Fixed Deposit,348671.42,5L-10L,,724,Loan EMI,38948.4,2025-08-27,B001,Bills,No,High,No,No,,Mobile Banking
C00876,Ronald Sanders,Other,1949-03-25,76,476363962295,sikzPVOnfn,rebeccamatthews@example.org,(207)375-1881x45474,"2506 Katrina Shoals, Frankshire, AR 30741",Fixed Deposit,114972.33,50K-1L,,529,Bill Payment,43772.53,2025-08-05,B002,Bills,No,Low,No,No,,NetBanking
C00877,George Watkins,Female,1948-09-06,77,490949522419,FXQTPydzcs,joseph18@example.net,(748)598-1433,"615 Derek Cove Apt. 497, Jasonborough, AK 00858",Loan,269020.8,>10L,1416371.77,478,Loan EMI,17164.62,2025-07-06,B005,Bills,Yes,High,Yes,Yes,2022-05-19,ATM
C00878,Taylor Mendez,Other,1973-06-21,52,246580783579,iXptPsxySs,amandaho@example.net,(387)372-8394,"384 Moore Court, Buckfurt, OH 31948",Fixed Deposit,785273.57,1L-5L,,625,Transfer,32609.52,2025-04-18,B004,Health,No,Medium,No,Yes,2020-07-14,ATM
C00879,Brian Brown Jr.,Male,1962-08-04,63,757422359249,LdWZPJVMzC,hsanchez@example.net,475.604.3644,"PSC 4011, Box 6140, APO AE 53030",Loan,439622.83,50K-1L,125148.23,748,Loan EMI,8373.19,2025-05-15,B002,Health,No,Medium,No,No,,NetBanking
C00880,Katherine Rose,Male,1966-02-14,59,451638289067,uVNiPWwDBF,dlopez@example.com,+1-394-583-8518,"744 Toni Rue Suite 197, Wardhaven, IL 53716",Credit,54424.16,5L-10L,1604594.58,789,Investment,3755.61,2025-07-02,B005,Bills,No,High,Yes,No,,NetBanking
C00881,Barbara Cordova,Male,1999-07-16,26,495961265400,jSUXPvUyrb,amy95@example.net,001-422-799-0586,"847 Seth Villages Suite 175, Lake Kristinachester, VT 47293",Fixed Deposit,670880.96,1L-5L,,530,Investment,28365.1,2025-01-31,B003,Bills,No,Medium,No,No,,Mobile Banking
C00882,John Allen,Male,1975-05-09,50,459614900390,TmvXPDdxgg,akirby@example.net,+1-508-951-4483x02466,"26827 Young Groves, Ashleyborough, FM 18269",Loan,149875.66,<50K,1071624.49,695,Investment,27908.29,2025-03-02,B001,Bills,Yes,High,No,Yes,2020-09-06,Branch Visit
C00883,Michael Reynolds,Other,1968-11-25,57,312333145068,OvipPHYMOl,rwhite@example.org,(837)329-9507x5961,"7849 Leslie Radial, Poolefurt, MI 05321",Credit,695172.41,>10L,1309688.16,647,Loan EMI,24901.86,2025-01-12,B002,Travel,Yes,Low,No,No,,Credit Bureau
C00884,Travis Welch,Other,1946-02-22,79,891458982170,HfIGPKSwhK,stacey39@example.com,994.812.9822,"189 Nelson Mountains, West Patricia, NV 00828",Fixed Deposit,134737.18,>10L,,781,Investment,6778.96,2025-10-16,B001,Health,No,High,Yes,Yes,2024-01-28,ATM
C00885,Deborah Ramos,Male,1981-04-19,44,398879896002,MccZPoSlhA,kerrichavez@example.net,695.258.2841x0462,"58960 Moreno Mountains Apt. 626, Saratown, FM 07893",Current,369911.34,50K-1L,,325,Investment,15470.66,2025-01-13,B004,Health,No,Medium,No,No,,Credit Bureau
C00886,Michelle Lewis,Other,1973-08-27,52,399465499724,NADvPfloIj,anthonyhowe@example.org,(312)253-5710,"5529 Gonzalez Parkway Apt. 232, Ramosbury, PA 35098",Loan,69955.49,1L-5L,607159.9,765,Bill Payment,8239.15,2025-05-15,B003,Investment,No,High,No,Yes,2023-08-08,ATM
C00887,Julian Mcmahon,Other,1998-07-02,27,751900359270,NvbpPnYBoR,edeleon@example.com,302-461-2377x88403,"119 Brian Throughway Apt. 069, Lake Dale, NY 09797",Credit,543648.15,50K-1L,369780.14,472,Withdrawal,24411.17,2025-08-11,B002,Shopping,Yes,Low,No,Yes,2020-12-27,Mobile Banking
C00888,Mrs. Shannon Gonzalez,Other,1984-10-08,41,460756159023,puXTPntUEL,crystal08@example.com,2542601249,"335 Davis Mountain, Martinezland, MS 19786",Current,472016.72,1L-5L,,814,Deposit,13997.01,2025-09-22,B005,Health,Yes,Medium,No,Yes,2021-05-11,ATM
C00889,Holly Garrett,Male,1996-08-25,29,524053260828,xpYMPPfGcN,brian87@example.com,+1-872-338-7243x44819,"7398 Vaughn Walk, Mossside, KY 43169",Fixed Deposit,973753.51,<50K,,361,Withdrawal,49799.62,2025-05-26,B005,Travel,No,Medium,No,No,,Branch Visit
C00890,Michael Greene,Male,1971-09-28,54,287365261724,cJakPycUiF,huntbenjamin@example.net,001-233-573-5374,"4693 Robert Motorway, East Sean, HI 51442",Savings,152793.23,1L-5L,,308,Loan EMI,19577.41,2025-10-16,B001,Health,No,Low,No,No,,Branch Visit
C00891,Jeffrey Cooper,Other,1958-12-18,67,843153272213,miXgPDSkMB,pweaver@example.com,(996)338-7371,"PSC 0578, Box 9692, APO AA 20579",Savings,957536.89,<50K,,348,Loan EMI,5469.2,2025-08-31,B001,Shopping,Yes,Low,No,Yes,2024-02-25,Credit Bureau
C00892,Robert Meadows,Other,1992-02-08,33,727603258824,BwZVPgXCvz,parrishkatherine@example.org,001-568-374-2817,"7584 Kelsey Islands, Millermouth, MS 58902",Credit,905404.08,>10L,106792.37,452,Loan EMI,6391.04,2025-10-10,B004,Travel,Yes,Low,No,No,,Branch Visit
C00893,Laurie Jordan,Male,1998-02-28,27,975220974820,xPoPPTpBTA,sellersmitchell@example.net,(589)200-8821,"2459 Edward Forest, Lake Savannah, ME 94214",Fixed Deposit,854248.85,5L-10L,,330,Transfer,39389.8,2025-03-18,B002,Health,No,High,Yes,No,,Branch Visit
C00894,Heidi Mitchell,Male,1966-01-30,59,374428790834,ebBjPoJGFu,mathiskaren@example.org,205.638.1780x84009,"336 Louis Freeway Apt. 917, New Lisabury, NY 18761",Loan,357122.79,<50K,992206.66,750,Deposit,30282.9,2025-09-27,B003,Shopping,No,Medium,No,No,,ATM
C00895,Sabrina Wilcox,Male,1984-02-17,41,767865701912,OvZiPhxPRf,wongalexis@example.com,001-976-318-3498x847,"38943 Erika Shore Suite 367, Lake Joshuatown, TX 48801",Current,562130.7,5L-10L,,822,Withdrawal,11020.41,2025-04-10,B005,Bills,Yes,High,Yes,No,,ATM
C00896,Andrew Vazquez,Male,1990-01-18,35,814108752438,HJoIPNwtny,flynnkristi@example.net,475-672-7545x052,"623 Andersen Brooks Suite 911, Campbellview, KY 50016",Current,274235.72,>10L,,380,Transfer,36817.21,2025-02-14,B005,Shopping,Yes,Medium,No,No,,ATM
C00897,Garrett Lee,Male,1970-07-05,55,737367977930,WGCzPthZjj,melissamunoz@example.net,(320)943-7277,"7458 Christopher Spring, Port Johnmouth, KY 37972",Credit,71661.09,>10L,487499.31,434,Withdrawal,45988.77,2025-07-20,B005,Shopping,No,Low,No,Yes,2024-09-15,NetBanking
C00898,Cheyenne Oneill,Male,1985-10-02,40,955953849798,TwsEPrtGfS,melissa51@example.org,715.667.6255,"1784 Jones Camp, Kellyhaven, NM 50762",Loan,891750.75,5L-10L,286265.61,510,Bill Payment,4708.23,2025-04-02,B003,Travel,No,Low,No,No,,ATM
C00899,Jason Moore,Male,1990-09-15,35,126028505953,JHLGPSCFFO,yramsey@example.com,992-576-2154x6630,"610 Park Ranch, Port Rhonda, SD 18017",Current,27074.94,>10L,,353,Loan EMI,11211.18,2025-07-23,B003,Health,No,High,No,No,,Branch Visit
C00900,Janet Deleon,Male,1981-06-04,44,688984976379,yAhWPTdfam,frank76@example.org,615.242.6033x67212,"Unit 1109 Box 3732, DPO AP 75806",Savings,146588.93,50K-1L,,676,Deposit,15930.6,2025-01-15,B005,Bills,Yes,Medium,No,Yes,2021-10-06,NetBanking
C00901,Hannah Cooper,Female,1971-07-15,54,434617792673,MWjGPtXIAr,christopher74@example.org,+1-401-753-2043x642,"27801 Brown Orchard, South Marthaside, KS 18450",Current,611585.1,50K-1L,,508,Investment,4848.52,2025-06-05,B001,Shopping,No,High,No,Yes,2023-08-30,ATM
