Customer_ID,Full_Name,Gender,DOB,Age,Aadhaar_No,PAN_No,Email,Phone,Address,Account_Type,Account_Balance,Monthly_Income_Bracket,Loan_Amount,Credit_Score,Transaction_Type,Transaction_Amount,Transaction_Date,Branch_ID,Spending_Category,Fraud_Flag,Risk_Category,Suspicious_Activity,Consent_Flag,Consent_Date,Data_Source
,,Female,,62.35614003840541,273502604657.69922,,,,,Credit,98977.58859897329,1L-5L,,683.8864565398558,Deposit,33648.73148545176,,B004,Health,No,High,No,Yes,,NetBanking
,,Female,,34.3894401583794,477770333124.046,,,,,Current,790022.364280587,50K-1L,-467365.88945901184,914.1462460378574,Bill Payment,-3256.918659998604,,B001,Bills,No,Low,No,No,,ATM
,,Female,,40.89303057415058,353927928694.2337,,,,,Credit,759228.1337122968,<50K,,407.58710999482696,Loan EMI,41530.35963324417,,B005,Travel,Yes,Low,No,No,,Branch Visit
,,Male,,42.22965111110008,352868894253.05707,,,,,Current,297631.96528436866,5L-10L,274765.2818673061,152.85831651570516,Investment,46366.10626510155,,B004,Investment,Yes,Medium,No,No,,Branch Visit
,,Other,,32.71405399861824,-295186596225.8187,,,,,Credit,-157109.4813046531,<50K,,321.9045529727258,Transfer,-1312.3245495585388,,B003,Shopping,No,Low,No,Yes,,ATM
,,Female,,57.787684011745476,636507867685.5908,,,,,Fixed Deposit,-77611.91236291075,>10L,,628.1495171665028,Withdrawal,33414.80290423806,,B001,Travel,No,High,Yes,No,,ATM
,,Female,,121.95003002489509,294793073363.1436,,,,,Loan,1048853.7018932893,5L-10L,1905294.1079922665,830.1210942467396,Investment,8926.608220676982,,B004,Investment,Yes,Medium,No,Yes,,Mobile Banking
,,Male,,-6.873402284435883,459329612512.9601,,,,,Fixed Deposit,641618.7445399762,50K-1L,,671.665800564376,Investment,-6620.639365011943,,B005,Health,Yes,High,No,No,,NetBanking
,,Female,,41.355524987560116,1133017153456.335,,,,,Current,453531.3040696765,1L-5L,-1149904.9558230117,601.8798886815615,Loan EMI,48477.65332456554,,B002,Bills,Yes,Medium,No,Yes,,Branch Visit
,,Other,,2.9261742561718123,790313586455.1691,,,,,Fixed Deposit,364265.4511091786,5L-10L,,305.3831084666046,Investment,75759.99195524304,,B002,Investment,Yes,High,No,Yes,,NetBanking
,,Male,,68.66032779324264,870852659726.0524,,,,,Loan,491108.24852144346,1L-5L,,630.7113649265643,Loan EMI,18809.019252486934,,B005,Health,Yes,High,Yes,Yes,,ATM
,,Other,,46.231001532697256,925433417662.1086,,,,,Current,640385.7405449154,1L-5L,,564.3417051899744,Bill Payment,21263.78232340858,,B003,Investment,Yes,Low,No,Yes,,Mobile Banking
,,Other,,64.9331371431897,-272189241530.8673,,,,,Loan,83439.51356787732,5L-10L,,897.9612116573711,Investment,57896.773197234346,,B004,Travel,Yes,High,No,Yes,,Mobile Banking
,,Male,,33.61023718676801,889685239530.8633,,,,,Savings,719098.1195948032,5L-10L,,557.1159264827002,Withdrawal,29054.4047848143,,B005,Bills,No,High,No,Yes,,Mobile Banking
,,Female,,93.63594817558658,862827502033.5116,,,,,Savings,505541.2720534159,>10L,,360.8918785113202,Withdrawal,-1508.2666418056892,,B004,Investment,Yes,Low,No,Yes,,Credit Bureau
,,Other,,13.89765937445438,854310696364.9207,,,,,Savings,294571.6912962307,>10L,,555.5978357680423,Deposit,72188.41712586513,,B004,Health,No,Low,No,No,,NetBanking
,,Male,,47.276929811731826,34743816815.298706,,,,,Savings,489761.07435966114,<50K,1824635.2561238843,692.8871423596555,Deposit,23885.854604390486,,B002,Health,Yes,High,Yes,No,,NetBanking
,,Female,,70.28968046565653,809364425133.3136,,,,,Fixed Deposit,722129.8344293002,50K-1L,,182.03925379300577,Deposit,82451.09668441823,,B002,Health,Yes,High,Yes,No,,ATM
,,Other,,43.36573012769456,945544972194.9196,,,,,Fixed Deposit,165844.08836179503,50K-1L,743144.9653911634,628.1484340136443,Loan EMI,30558.25450916927,,B004,Health,Yes,Low,No,Yes,,NetBanking
,,Female,,30.469040273694773,399585327121.8926,,,,,Savings,1076753.3293374511,5L-10L,992793.84875124,804.3808340855282,Transfer,32630.310255166933,,B004,Bills,No,Medium,No,No,,NetBanking
,,Female,,68.76335777244275,27058498013.709625,,,,,Fixed Deposit,682575.6009690184,1L-5L,,541.612317072102,Withdrawal,9432.183534635553,,B003,Health,Yes,Medium,No,Yes,,Mobile Banking
,,Female,,50.0313190255752,1074818546483.7778,,,,,Fixed Deposit,630834.6692575637,5L-10L,340138.5155304511,460.20058262419866,Withdrawal,19092.879647977294,,B004,Travel,No,Low,No,Yes,,Branch Visit
,,Male,,40.97344080319656,373155193535.2019,,,,,Credit,467550.24465499877,<50K,,854.139575938036,Withdrawal,37249.87860259572,,B001,Travel,No,High,Yes,Yes,,Mobile Banking
,,Male,,50.37415249252136,-141335492800.6222,,,,,Loan,263483.99723043235,<50K,1470197.1852513617,721.0391505951333,Deposit,9375.545634658329,,B002,Investment,Yes,High,Yes,No,,Mobile Banking
,,Female,,53.87140386688573,-277063045332.5737,,,,,Current,-57171.74616542243,<50K,,600.5801648539699,Bill Payment,20864.43712512869,,B001,Shopping,No,Medium,No,No,,NetBanking
,,Female,,34.20173754107385,469509145996.459,,,,,Credit,315694.5699162906,5L-10L,877111.9290279384,315.3143732415021,Bill Payment,7239.310991757731,,B004,Investment,Yes,Low,No,Yes,,Credit Bureau
,,Male,,-13.714184439896052,661128580521.1552,,,,,Fixed Deposit,181101.09252874705,50K-1L,,597.7870327763476,Transfer,34158.184565001226,,B005,Health,No,High,No,Yes,,Branch Visit
,,Female,,33.97910484801251,309386783381.27686,,,,,Credit,248861.84742993917,1L-5L,,550.9163112781273,Withdrawal,-16640.96998025979,,B002,Shopping,Yes,High,No,No,,Credit Bureau
,,Male,,40.23425475134371,599374917091.3972,,,,,Current,1011568.3696922995,5L-10L,,531.3694033890749,Withdrawal,-2626.3398071713955,,B004,Health,Yes,Low,No,Yes,,ATM
,,Other,,49.11114764451043,575214902570.8121,,,,,Fixed Deposit,908948.8406786072,5L-10L,459409.7641122503,652.2047720552252,Loan EMI,360.9731507249471,,B005,Health,Yes,Low,No,Yes,,Branch Visit
,,Other,,-16.623760842555157,1108284300573.5562,,,,,Savings,436172.07431726344,5L-10L,1288100.8022004715,294.9638043751447,Loan EMI,38413.53196001179,,B004,Health,Yes,High,No,No,,Credit Bureau
,,Male,,63.33131203512551,930988230902.3671,,,,,Loan,-63644.675952939164,>10L,2476734.522478444,508.1799009204017,Investment,55338.3663167848,,B003,Travel,Yes,High,Yes,No,,ATM
,,Male,,11.8222002476697,869046918794.9021,,,,,Credit,1856894.306071648,>10L,,385.10160275124514,Deposit,53605.636297323465,,B005,Investment,No,High,Yes,Yes,,ATM
,,Female,,53.94524359984059,1187986179834.622,,,,,Current,1091867.5383859945,<50K,,743.0632273244721,Loan EMI,19523.28683462146,,B001,Investment,Yes,Medium,No,No,,Branch Visit
,,Other,,47.76126535630831,260795310549.6059,,,,,Fixed Deposit,88719.77908422526,>10L,1484451.720794627,494.4230079383824,Loan EMI,18695.05131270289,,B003,Investment,Yes,Low,No,Yes,,ATM
,,Other,,50.24283067146122,153874333914.029,,,,,Fixed Deposit,632901.3656763897,5L-10L,1496581.3890037904,846.6914744580083,Loan EMI,-9064.213926469472,,B001,Shopping,No,High,No,Yes,,ATM
,,Male,,60.41881862088275,1104473735276.5212,,,,,Savings,161608.21229696262,5L-10L,-183050.90511273002,1411.8261321054465,Deposit,21571.76633642542,,B005,Health,Yes,High,No,No,,Mobile Banking
,,Female,,54.66432532562394,382303847694.5305,,,,,Credit,1603181.809445166,50K-1L,746701.1629795232,748.1094288608112,Loan EMI,30497.437588847268,,B002,Travel,No,High,Yes,No,,ATM
,,Male,,38.90185922943323,169922521819.50415,,,,,Credit,853230.7646999191,<50K,906150.1846234356,654.7700555365276,Bill Payment,20945.17669297486,,B001,Bills,Yes,Medium,No,Yes,,Branch Visit
,,Female,,47.78831089240455,92403096491.01465,,,,,Savings,360435.837780513,1L-5L,,111.79460801417969,Loan EMI,700.5340316626134,,B002,Travel,Yes,Low,No,No,,ATM
,,Male,,43.42340442022867,386593900326.7102,,,,,Loan,1132023.8258654384,<50K,,615.5192194718472,Bill Payment,48749.13517425053,,B005,Travel,Yes,Medium,No,No,,Mobile Banking
,,Female,,84.72467764818788,2044163062738.5771,,,,,Current,-32231.428715465183,5L-10L,1610731.291012737,827.7289553818376,Investment,45780.90323172605,,B002,Travel,Yes,Low,No,Yes,,Branch Visit
,,Other,,40.82372567233122,232916497355.73276,,,,,Savings,1719333.2799954796,50K-1L,,836.5570859369052,Deposit,17985.86794209073,,B004,Shopping,Yes,High,No,Yes,,ATM
,,Female,,72.0038901915573,40138511226.62419,,,,,Current,32028.239677090933,1L-5L,443601.86017130304,399.98891690246813,Withdrawal,19034.891258029944,,B003,Bills,Yes,Low,No,No,,NetBanking
,,Female,,38.23976022285862,160157927145.95145,,,,,Current,158994.02604106124,>10L,1025543.4734728769,128.58826219599763,Withdrawal,30677.571824163653,,B005,Health,Yes,Medium,No,Yes,,ATM
,,Female,,53.02829836491932,378173476930.90045,,,,,Savings,539290.7582793218,50K-1L,,438.85116259240766,Transfer,16512.102028831538,,B003,Investment,No,Medium,No,Yes,,NetBanking
,,Other,,8.707004608835593,518001899971.96326,,,,,Current,425892.3803363426,5L-10L,-311835.1487585781,328.20743867459214,Withdrawal,28951.04663962191,,B003,Shopping,No,Low,No,No,,NetBanking
,,Other,,84.53986692369594,910415694547.6365,,,,,Credit,182979.43618261896,>10L,,677.1083798886622,Withdrawal,197.69872130773365,,B004,Shopping,Yes,Low,No,Yes,,NetBanking
,,Other,,63.6443625067111,534611178963.6051,,,,,Savings,257712.63993727163,5L-10L,,540.0801140257888,Loan EMI,-16720.228316557866,,B004,Shopping,Yes,Low,No,Yes,,ATM
,,Male,,50.08485927668093,704507714247.1667,,,,,Savings,1036357.7008594775,>10L,,943.9706283506176,Deposit,14316.087285110338,,B001,Travel,No,High,No,Yes,,Mobile Banking
,,Male,,52.119671523751705,1070545297129.4888,,,,,Loan,542159.8814715467,1L-5L,2071313.5602906032,380.26473999545715,Withdrawal,25239.127253087256,,B004,Bills,No,Low,No,Yes,,ATM
,,Male,,19.60042860019965,208170924613.7748,,,,,Credit,-74996.14818834374,1L-5L,,558.0408711201803,Investment,19921.17415166068,,B002,Health,No,High,No,Yes,,ATM
,,Male,,69.3567108486657,853151787752.0659,,,,,Fixed Deposit,216858.81389898353,50K-1L,,409.9043227117009,Transfer,17488.96268718471,,B003,Health,No,Medium,No,No,,Branch Visit
,,Other,,41.83709779212257,460982828712.0559,,,,,Savings,399525.9549612081,<50K,,855.6709969322029,Deposit,18031.89755223085,,B003,Investment,Yes,Low,No,No,,NetBanking
,,Male,,70.37371463133672,523427184046.0956,,,,,Current,-328903.1729671856,1L-5L,,258.1328661001504,Transfer,23454.561252521187,,B005,Bills,Yes,High,No,No,,Mobile Banking
,,Female,,69.94774313565054,1098012728252.0974,,,,,Loan,674413.5683356943,>10L,1412916.3853841077,671.7736101184424,Deposit,26963.1524389618,,B003,Investment,Yes,Medium,No,Yes,,NetBanking
,,Female,,33.306404177772635,1058832190218.3325,,,,,Current,375244.21297465806,1L-5L,,528.915669903449,Bill Payment,-1168.0965112938084,,B005,Shopping,No,Medium,No,Yes,,Credit Bureau
,,Other,,69.60369276283318,-26941027838.98575,,,,,Savings,186620.20047446317,<50K,,681.832742262268,Deposit,-22267.19191429991,,B004,Shopping,No,High,Yes,Yes,,Credit Bureau
,,Male,,38.72724870817554,565581900578.9562,,,,,Fixed Deposit,319268.96810958855,<50K,1252289.8213609392,318.7820763091196,Loan EMI,58480.47619451664,,B001,Bills,Yes,Low,No,No,,Mobile Banking
,,Female,,32.57824111031452,1161384788110.245,,,,,Fixed Deposit,476783.8328134763,5L-10L,,84.4506084892171,Withdrawal,24024.08219691355,,B002,Travel,Yes,Low,No,No,,Credit Bureau
,,Female,,-3.3159703275096533,422021111997.27515,,,,,Loan,724691.1279623816,<50K,,437.83692479770275,Deposit,48877.764192479386,,B004,Health,Yes,Low,No,Yes,,Credit Bureau
,,Female,,14.24775920452489,590563346546.1062,,,,,Credit,961266.3841081208,>10L,,392.87734949124155,Investment,-16296.18035711081,,B005,Health,Yes,High,Yes,Yes,,Branch Visit
,,Male,,76.13246080628161,378350235463.49304,,,,,Loan,1119786.7949178447,5L-10L,,487.66197170731647,Transfer,32122.133084703113,,B005,Bills,No,Medium,No,No,,NetBanking
,,Other,,12.820138798071266,221570418759.9724,,,,,Credit,749020.3705114112,1L-5L,,424.12298348997393,Transfer,66474.52059732127,,B005,Travel,Yes,Medium,No,No,,Branch Visit
,,Male,,87.41229826019865,906399081977.8599,,,,,Fixed Deposit,251693.11530729473,50K-1L,2356768.462005538,434.1596586913853,Investment,20936.370686278355,,B003,Shopping,No,Medium,No,No,,Credit Bureau
,,Female,,29.457499908863248,896547430962.204,,,,,Credit,720645.138783878,50K-1L,996206.1285593072,422.1774144871565,Withdrawal,18831.627592579887,,B003,Investment,No,Low,No,No,,ATM
,,Female,,26.346574503585643,786534375379.4822,,,,,Current,1214322.7923081391,50K-1L,,721.7328843370705,Withdrawal,30012.831338705706,,B005,Bills,No,High,No,Yes,,Mobile Banking
,,Female,,87.46835038662415,332907421355.47534,,,,,Loan,-567072.7529990597,5L-10L,,591.9339202608196,Withdrawal,44388.31053173404,,B004,Investment,Yes,Medium,No,Yes,,Branch Visit
,,Female,,43.85645804451054,-110788594945.31543,,,,,Credit,231047.5983805965,<50K,,714.1213793637345,Loan EMI,20700.1084516272,,B003,Health,No,Low,No,Yes,,NetBanking
,,Male,,17.096774498121555,1338778849648.466,,,,,Savings,-113742.67672562585,<50K,3614797.069108594,249.98277731713185,Withdrawal,32417.52754814743,,B001,Bills,No,High,Yes,No,,Branch Visit
,,Female,,86.38302363227933,1297264308217.0566,,,,,Savings,189401.44350222364,<50K,,306.9063176011968,Loan EMI,48002.734136196836,,B002,Health,Yes,Medium,No,No,,NetBanking
,,Other,,36.86613150422854,617738726751.4167,,,,,Loan,1048862.3266453326,<50K,781095.1620179315,370.25643357650335,Loan EMI,11980.980233260087,,B005,Investment,No,Medium,No,No,,Credit Bureau
,,Female,,-16.15970824655136,113035815765.76025,,,,,Fixed Deposit,962369.3715905973,1L-5L,,408.1061415210484,Loan EMI,27070.862736651914,,B001,Bills,No,Low,No,Yes,,Mobile Banking
,,Female,,65.38840076812872,904218990812.8915,,,,,Loan,1144863.0519969668,>10L,,776.1440617688487,Bill Payment,17571.002340685965,,B005,Shopping,No,High,Yes,No,,Credit Bureau
,,Other,,52.770486113471954,455214538777.1339,,,,,Credit,151893.8488605179,<50K,,272.0871513234962,Investment,12154.467035820053,,B001,Travel,No,High,No,Yes,,Branch Visit
,,Female,,22.192969329262866,-22564369928.35254,,,,,Loan,362555.85287401197,50K-1L,639052.0704067787,751.5190679000534,Investment,-6263.002816934675,,B001,Travel,No,Medium,No,Yes,,ATM
,,Male,,30.488842812410805,436877512105.119,,,,,Savings,-277585.3077542834,<50K,-115740.65532884107,384.94308433947197,Transfer,-7429.382252257159,,B002,Health,Yes,Low,No,Yes,,NetBanking
,,Female,,92.1852149786447,198570303105.29883,,,,,Savings,-165337.2619234249,>10L,,1003.2454542271548,Bill Payment,17339.924451529114,,B005,Shopping,No,Medium,No,Yes,,Branch Visit
,,Female,,77.98708756940509,219849191012.0439,,,,,Loan,785610.7220229591,<50K,,350.25050799549126,Deposit,-39055.079531974436,,B001,Bills,Yes,Medium,No,No,,Branch Visit
,,Female,,41.068762540110605,-292613385898.0421,,,,,Fixed Deposit,-776271.9919856486,>10L,,180.6795937169777,Transfer,23085.125900446328,,B003,Shopping,Yes,High,Yes,Yes,,Credit Bureau
,,Male,,72.80852811101231,346706712125.428,,,,,Credit,1434665.5833701217,1L-5L,,839.2336011531245,Transfer,8320.272957341336,,B005,Bills,No,Medium,No,No,,NetBanking
,,Female,,18.05160637734528,821638451998.5925,,,,,Credit,632537.1633129218,>10L,-472594.44909425615,683.8450869976848,Transfer,26777.98407842954,,B002,Shopping,No,Low,No,No,,Mobile Banking
,,Female,,77.74021559610156,1392036032238.9614,,,,,Savings,1015648.0528623922,50K-1L,,488.30656093642335,Deposit,33220.31190840133,,B003,Investment,No,Medium,No,No,,Mobile Banking
,,Other,,48.55285858930369,444879540716.67914,,,,,Current,536750.8164110694,>10L,1057626.6817473038,255.67025681477466,Withdrawal,39653.662136870604,,B005,Health,No,Low,No,Yes,,Branch Visit
,,Male,,52.85700652169852,164046261617.14688,,,,,Current,162457.5220195672,<50K,,382.4333945814172,Bill Payment,10240.984954888927,,B002,Bills,No,High,No,No,,ATM
,,Male,,76.8195249281303,707717556452.6932,,,,,Fixed Deposit,445695.9005834879,5L-10L,,391.356522084773,Loan EMI,61490.532591142626,,B002,Travel,Yes,Medium,No,Yes,,ATM
,,Male,,87.04238740103438,461488047339.7709,,,,,Savings,-42610.173790441535,>10L,,732.3396352510891,Withdrawal,31316.22211305432,,B001,Bills,Yes,High,No,No,,NetBanking
,,Other,,23.87130141905805,145814696641.62036,,,,,Loan,918649.7518688353,5L-10L,,519.8439855264651,Transfer,56142.72340613947,,B005,Health,No,High,No,Yes,,NetBanking
,,Male,,44.891328571656636,733260042203.5822,,,,,Credit,789135.8827706124,5L-10L,1455432.0278814544,392.2667908282869,Loan EMI,14786.215195858094,,B005,Health,Yes,High,No,No,,Credit Bureau
,,Male,,52.6658472738533,905490706581.964,,,,,Loan,720177.543121005,5L-10L,,845.4728878764621,Transfer,16613.92710702182,,B001,Shopping,Yes,Low,No,No,,NetBanking
,,Male,,34.24121223716128,920883579647.2153,,,,,Savings,456336.57746450003,>10L,1955997.3674733138,381.629132831198,Withdrawal,29214.862075276007,,B001,Bills,No,Low,No,No,,ATM
,,Other,,42.92229969689176,283903216913.68274,,,,,Credit,174509.71208680188,50K-1L,,367.41179650628186,Deposit,13329.51779671606,,B001,Bills,Yes,Medium,No,No,,NetBanking
,,Female,,80.41667195720495,-157156463114.35217,,,,,Fixed Deposit,122645.38754187181,>10L,965105.7711062749,426.10678252091714,Loan EMI,56210.713824002494,,B004,Health,Yes,Low,No,Yes,,ATM
,,Other,,61.503358954968235,-49460360707.592926,,,,,Loan,922557.3323814024,<50K,,963.7391883388322,Withdrawal,6500.066927957976,,B001,Travel,No,Low,No,No,,Branch Visit
,,Other,,35.04188707784495,144874347156.17545,,,,,Fixed Deposit,821787.2629076508,1L-5L,307601.40007794695,861.04400030479,Transfer,30820.64783675418,,B001,Shopping,Yes,Low,No,No,,Branch Visit
,,Other,,38.56068085933843,485361700802.16754,,,,,Fixed Deposit,972577.3212942656,<50K,1702742.1377354541,273.72517320984554,Bill Payment,24587.684367497757,,B004,Travel,Yes,High,No,Yes,,ATM
,,Male,,17.53703259240329,525007379922.5271,,,,,Current,146324.78258306242,>10L,,736.7184009112269,Investment,41444.36848029099,,B003,Shopping,No,Low,No,Yes,,ATM
,,Female,,49.925282664066266,912048357461.1509,,,,,Fixed Deposit,578293.4274285593,50K-1L,,604.6431263678865,Transfer,57554.02261802899,,B002,Shopping,No,High,No,Yes,,Mobile Banking
,,Female,,26.18640217880113,476564163331.516,,,,,Loan,868479.0376244294,1L-5L,2058679.0062154974,315.62599491239473,Bill Payment,64789.510209193366,,B002,Bills,Yes,Low,No,Yes,,Mobile Banking
,,Female,,85.2754200167066,-167614192267.9845,,,,,Current,-269594.34955795563,5L-10L,,488.2677116701472,Loan EMI,33928.446156260325,,B002,Bills,No,Medium,No,No,,ATM
,,Male,,-2.645186755449398,505663908995.49725,,,,,Savings,999768.9637907115,<50K,,577.043188008708,Deposit,1867.815784346582,,B002,Bills,Yes,High,No,Yes,,ATM
,,Other,,47.58863951340868,811064591392.1475,,,,,Loan,191433.65555609134,1L-5L,,656.7046456574403,Transfer,39753.63245726703,,B003,Bills,No,Medium,No,No,,Mobile Banking
,,Male,,43.78697157148909,1001329285344.766,,,,,Savings,22834.926193624262,5L-10L,,762.5327887193728,Transfer,37828.701641867985,,B005,Investment,Yes,Medium,No,No,,Credit Bureau
,,Female,,83.19695577929771,249088549513.45612,,,,,Credit,898715.4680516177,<50K,,398.3278903135285,Bill Payment,26410.117723727442,,B005,Investment,No,High,No,No,,Credit Bureau
,,Other,,80.67404869155412,718679856848.8313,,,,,Current,835087.8347484604,1L-5L,,1406.6576826111477,Withdrawal,46609.87363536826,,B003,Shopping,No,Low,No,No,,Mobile Banking
,,Other,,12.744411712255918,306132021473.3609,,,,,Fixed Deposit,498286.8557438059,<50K,,918.73289425603,Transfer,79.4989645223759,,B002,Health,No,High,No,No,,Mobile Banking
,,Female,,48.92572360738085,438122375583.79376,,,,,Fixed Deposit,904270.9178070873,50K-1L,1168207.2839721185,939.5550330781666,Bill Payment,-2415.5879602736786,,B003,Travel,Yes,High,No,No,,NetBanking
,,Female,,76.34267808307935,575254396551.471,,,,,Credit,-127466.21737665757,1L-5L,,566.0603926929206,Deposit,37676.40507925491,,B002,Travel,Yes,High,No,No,,NetBanking
,,Other,,25.848323928013247,568123532942.3712,,,,,Fixed Deposit,220377.90823028627,>10L,1658603.8479040142,435.38092087354613,Deposit,11699.450325402158,,B003,Investment,Yes,Medium,No,No,,Credit Bureau
,,Male,,39.73646578388307,-232647611297.45984,,,,,Credit,649664.1503235328,5L-10L,,621.4005368474337,Bill Payment,22343.560012285205,,B004,Shopping,Yes,Medium,No,No,,NetBanking
,,Female,,33.09722940251783,627124086156.759,,,,,Current,501177.5706803507,50K-1L,,698.9921431317103,Bill Payment,20458.11754939117,,B005,Investment,No,High,No,No,,NetBanking
,,Female,,68.11847711346041,930491859076.4321,,,,,Savings,880037.2830481179,50K-1L,,243.74197795946674,Deposit,30948.291917241728,,B003,Travel,No,Low,No,No,,NetBanking
,,Other,,30.541252966229226,804120806236.4224,,,,,Savings,751996.2303668238,5L-10L,409325.3029318171,798.5806836464016,Bill Payment,28013.974010021368,,B002,Health,Yes,High,No,No,,NetBanking
,,Male,,67.56489603817961,50604601218.35585,,,,,Credit,-171632.13170056866,50K-1L,1842850.4126311522,612.131513938441,Withdrawal,19543.264613268293,,B002,Health,No,Medium,No,Yes,,Mobile Banking
,,Male,,87.86617222009419,696647035279.7998,,,,,Fixed Deposit,143228.29689226678,>10L,,552.2086512942063,Investment,19821.426378048924,,B004,Shopping,No,Low,No,No,,Mobile Banking
,,Male,,63.45184631592944,177862877835.03247,,,,,Savings,1033872.9003427266,>10L,,682.0703144980516,Loan EMI,6261.41081674102,,B005,Health,No,Low,No,Yes,,Branch Visit
,,Male,,49.62496398917891,1086102273577.3826,,,,,Loan,567411.1164576688,50K-1L,,151.17274112324387,Deposit,22747.776085182908,,B002,Shopping,No,High,No,No,,Mobile Banking
,,Other,,30.720190680826555,477588849912.3825,,,,,Fixed Deposit,-203308.6036364047,<50K,-270898.098512901,411.38898353808383,Investment,36481.09547295116,,B005,Investment,Yes,Medium,No,Yes,,Branch Visit
,,Other,,43.31983263890413,1010372829508.1476,,,,,Credit,-33953.43606862196,1L-5L,1111875.4114716183,329.40008359342795,Bill Payment,42388.77437926971,,B003,Investment,No,Medium,No,No,,Branch Visit
,,Male,,22.79799179070404,737379052201.0254,,,,,Current,753765.8968026533,<50K,1623267.8144634978,850.0690929795908,Loan EMI,21353.248876049307,,B004,Travel,Yes,Medium,No,Yes,,ATM
,,Other,,-12.881071866775116,307131354194.9514,,,,,Current,323136.6508549799,5L-10L,1681468.4377600178,664.4425364867443,Bill Payment,16286.34155088331,,B004,Travel,Yes,Low,No,No,,Branch Visit
,,Male,,49.35556086172063,147391799232.4021,,,,,Fixed Deposit,-267130.54893021827,50K-1L,,653.5347292678539,Investment,49167.67014676321,,B003,Shopping,No,Low,No,No,,ATM
,,Female,,28.55345245900534,142168609965.48267,,,,,Savings,932554.3369707301,1L-5L,79279.92140651488,616.2086310064323,Bill Payment,24562.590196570254,,B003,Bills,No,Medium,No,Yes,,NetBanking
,,Male,,31.9146409293087,782239563287.0334,,,,,Fixed Deposit,177204.15686468704,1L-5L,-90640.53244826762,689.2474611934445,Loan EMI,36385.5221742024,,B003,Shopping,No,Low,No,Yes,,NetBanking
,,Female,,26.602727535878465,13190288397.127441,,,,,Credit,337701.10294826626,5L-10L,782067.808382092,583.8209243354186,Transfer,-3496.6614049760665,,B002,Bills,Yes,Medium,No,No,,Mobile Banking
,,Other,,27.45835064486331,234113814235.5925,,,,,Fixed Deposit,388952.0794299351,<50K,,784.0349785122717,Transfer,26805.485747996754,,B005,Investment,No,High,No,Yes,,ATM
,,Other,,67.8202477855774,562429113017.9285,,,,,Fixed Deposit,412669.8676470771,1L-5L,,594.7111783781045,Transfer,14364.73942747044,,B001,Investment,Yes,Low,No,Yes,,Credit Bureau
,,Female,,69.79411136798825,529358979351.8048,,,,,Current,-728009.514649822,50K-1L,,327.0412972480308,Transfer,21138.372533229936,,B005,Investment,Yes,High,No,No,,Credit Bureau
,,Male,,61.26181040373709,499532512223.50604,,,,,Current,334985.5427407373,50K-1L,755238.3950404102,711.2506725605654,Loan EMI,20804.03457847212,,B004,Health,No,Medium,No,No,,Credit Bureau
,,Other,,77.67770605760089,746095331670.1401,,,,,Credit,731830.3915010501,1L-5L,2310840.6990444153,337.1582043893459,Transfer,13522.25451707502,,B005,Shopping,No,Medium,No,Yes,,Mobile Banking
,,Other,,28.58480262213525,461954059802.98596,,,,,Current,102421.06671241655,1L-5L,,842.386459356622,Investment,10610.241883750883,,B001,Bills,Yes,High,No,No,,Branch Visit
,,Female,,76.06696862940399,830830672955.5872,,,,,Loan,727958.506664626,<50K,,547.7299336731389,Bill Payment,46997.97589395189,,B001,Shopping,Yes,Medium,No,No,,Credit Bureau
,,Male,,10.210588866803288,534794689984.9485,,,,,Savings,918792.777086572,<50K,1388795.7164004645,548.1780941773641,Loan EMI,33399.316601297316,,B003,Health,Yes,High,No,Yes,,Credit Bureau
,,Other,,53.184846493017936,1147847739648.1072,,,,,Savings,74999.97642915117,1L-5L,,752.6162730642799,Bill Payment,8285.506348778234,,B005,Shopping,Yes,High,No,Yes,,NetBanking
,,Female,,5.371658624691861,77235842462.22408,,,,,Fixed Deposit,490570.29714581335,50K-1L,,751.6908694676738,Transfer,3456.238233213087,,B003,Travel,Yes,High,No,Yes,,ATM
,,Other,,49.58234188033721,744110016142.2123,,,,,Current,951363.1689524868,50K-1L,,608.8329402054229,Investment,16851.734978051372,,B002,Health,Yes,Low,No,Yes,,Mobile Banking
,,Other,,29.668070452580675,961927698325.3595,,,,,Credit,767276.3565581993,1L-5L,,582.3989646364323,Transfer,5306.302796922142,,B003,Shopping,No,Medium,No,No,,Credit Bureau
,,Male,,21.16341378860114,679615950509.6223,,,,,Savings,186649.67740072764,1L-5L,732648.9044943138,405.27433938266705,Transfer,15931.742630572637,,B005,Health,Yes,High,No,No,,Mobile Banking
,,Female,,25.815601279857514,891641598352.1179,,,,,Loan,829296.780644302,5L-10L,2141216.3577423715,494.9623760778573,Deposit,4063.913542855261,,B005,Investment,No,High,Yes,No,,Mobile Banking
,,Other,,91.28607074982818,160819873423.56393,,,,,Loan,-66691.31195609109,>10L,,645.922864648571,Investment,34303.538167758124,,B004,Travel,Yes,Medium,No,No,,NetBanking
,,Other,,55.433518014498055,248978846710.71497,,,,,Savings,947844.5658876266,5L-10L,2119655.9481392894,827.8992328607932,Loan EMI,3982.1796017139727,,B004,Bills,Yes,Low,No,Yes,,ATM
,,Male,,49.02215097621485,576312774467.7002,,,,,Loan,-125754.7422233097,50K-1L,812674.0391909943,811.8504591344482,Bill Payment,16812.49921410047,,B002,Shopping,No,Medium,No,Yes,,ATM
